colab_id,author_pid,author_name,year,collaborator_pid,collaborator_name
4258,78/5155,Aixin Sun,2018,33/3180,Gao Cong
4259,78/5155,Aixin Sun,2018,33/3180,Gao Cong
4260,78/5155,Aixin Sun,2018,62/2078,Shafiq R. Joty
4261,78/5155,Aixin Sun,2017,80/7421,Erik Cambria
4262,78/5155,Aixin Sun,2016,33/3180,Gao Cong
4263,78/5155,Aixin Sun,2016,33/3180,Gao Cong
4264,78/5155,Aixin Sun,2015,33/3180,Gao Cong
4265,78/5155,Aixin Sun,2015,33/3180,Gao Cong
4266,78/5155,Aixin Sun,2015,m/ChunyanMiao,Chunyan Miao
4267,78/5155,Aixin Sun,2014,33/3180,Gao Cong
4268,78/5155,Aixin Sun,2014,m/ChunyanMiao,Chunyan Miao
4269,78/5155,Aixin Sun,2014,33/3180,Gao Cong
4270,78/5155,Aixin Sun,2013,d/AnwitamanDatta,Anwitaman Datta
4271,78/5155,Aixin Sun,2013,33/3180,Gao Cong
4272,78/5155,Aixin Sun,2013,33/3180,Gao Cong
4273,78/5155,Aixin Sun,2013,33/3180,Gao Cong
4274,78/5155,Aixin Sun,2012,33/3180,Gao Cong
4275,78/5155,Aixin Sun,2012,d/AnwitamanDatta,Anwitaman Datta
4276,78/5155,Aixin Sun,2012,d/AnwitamanDatta,Anwitaman Datta
4277,78/5155,Aixin Sun,2012,33/3180,Gao Cong
4278,78/5155,Aixin Sun,2012,d/AnwitamanDatta,Anwitaman Datta
4279,78/5155,Aixin Sun,2012,l/BuSungLee,Bu-Sung Lee
4280,78/5155,Aixin Sun,2012,33/3180,Gao Cong
4281,78/5155,Aixin Sun,2012,33/3180,Gao Cong
4282,78/5155,Aixin Sun,2011,d/AnwitamanDatta,Anwitaman Datta
4283,78/5155,Aixin Sun,2011,d/AnwitamanDatta,Anwitaman Datta
4284,78/5155,Aixin Sun,2011,d/AnwitamanDatta,Anwitaman Datta
4285,78/5155,Aixin Sun,2010,d/AnwitamanDatta,Anwitaman Datta
4286,78/5155,Aixin Sun,2010,d/AnwitamanDatta,Anwitaman Datta
4287,78/5155,Aixin Sun,2009,d/AnwitamanDatta,Anwitaman Datta
4288,78/5155,Aixin Sun,2009,d/AnwitamanDatta,Anwitaman Datta
4289,78/5155,Aixin Sun,2008,d/AnwitamanDatta,Anwitaman Datta
4290,78/5155,Aixin Sun,2007,35/1096-1,Han Yu 0001
4291,78/5155,Aixin Sun,2006,23/2460,Xueyan Tang
4292,78/5155,Aixin Sun,2005,n/WeeKeongNg,Wee Keong Ng
4293,78/5155,Aixin Sun,2005,n/WeeKeongNg,Wee Keong Ng
4294,78/5155,Aixin Sun,2004,n/WeeKeongNg,Wee Keong Ng
4295,78/5155,Aixin Sun,2003,n/WeeKeongNg,Wee Keong Ng
4296,78/5155,Aixin Sun,2002,n/WeeKeongNg,Wee Keong Ng
4297,78/5155,Aixin Sun,2002,n/WeeKeongNg,Wee Keong Ng
4298,s/CZSun,Chengzheng Sun,2014,87/4982-1,Mo Li 0001
4299,s/CZSun,Chengzheng Sun,2014,51/3710-3,Yang Liu 0003
4300,s/CZSun,Chengzheng Sun,2006,83/3179,Wentong Cai 0001
4301,s/CZSun,Chengzheng Sun,2002,83/3179,Wentong Cai 0001
4302,s/CZSun,Chengzheng Sun,1999,83/3179,Wentong Cai 0001
4303,23/2460,Xueyan Tang,2024,83/3179,Wentong Cai 0001
4304,23/2460,Xueyan Tang,2024,83/3179,Wentong Cai 0001
4305,23/2460,Xueyan Tang,2024,l/BuSungLee,Bu-Sung Lee
4306,23/2460,Xueyan Tang,2024,83/3179,Wentong Cai 0001
4307,23/2460,Xueyan Tang,2024,l/BuSungLee,Bu-Sung Lee
4308,23/2460,Xueyan Tang,2024,l/BuSungLee,Bu-Sung Lee
4309,23/2460,Xueyan Tang,2023,83/3179,Wentong Cai 0001
4310,23/2460,Xueyan Tang,2021,83/3179,Wentong Cai 0001
4311,23/2460,Xueyan Tang,2021,83/3179,Wentong Cai 0001
4312,23/2460,Xueyan Tang,2021,83/3179,Wentong Cai 0001
4313,23/2460,Xueyan Tang,2020,78/5155,Aixin Sun
4314,23/2460,Xueyan Tang,2020,78/5155,Aixin Sun
4315,23/2460,Xueyan Tang,2019,83/3179,Wentong Cai 0001
4316,23/2460,Xueyan Tang,2019,83/3179,Wentong Cai 0001
4317,23/2460,Xueyan Tang,2019,78/5155,Aixin Sun
4318,23/2460,Xueyan Tang,2019,78/5155,Aixin Sun
4319,23/2460,Xueyan Tang,2018,78/5155,Aixin Sun
4320,23/2460,Xueyan Tang,2018,83/3179,Wentong Cai 0001
4321,23/2460,Xueyan Tang,2018,83/3179,Wentong Cai 0001
4322,23/2460,Xueyan Tang,2018,83/3179,Wentong Cai 0001
4323,23/2460,Xueyan Tang,2017,83/3179,Wentong Cai 0001
4324,23/2460,Xueyan Tang,2017,83/3179,Wentong Cai 0001
4325,23/2460,Xueyan Tang,2017,83/3179,Wentong Cai 0001
4326,23/2460,Xueyan Tang,2016,83/3179,Wentong Cai 0001
4327,23/2460,Xueyan Tang,2016,83/3179,Wentong Cai 0001
4328,23/2460,Xueyan Tang,2016,83/3179,Wentong Cai 0001
4329,23/2460,Xueyan Tang,2016,83/3179,Wentong Cai 0001
4330,23/2460,Xueyan Tang,2015,83/3179,Wentong Cai 0001
4331,23/2460,Xueyan Tang,2015,83/3179,Wentong Cai 0001
4332,23/2460,Xueyan Tang,2014,83/3179,Wentong Cai 0001
4333,23/2460,Xueyan Tang,2014,l/BuSungLee,Bu-Sung Lee
4334,23/2460,Xueyan Tang,2014,83/3179,Wentong Cai 0001
4335,23/2460,Xueyan Tang,2014,83/3179,Wentong Cai 0001
4336,23/2460,Xueyan Tang,2013,83/3179,Wentong Cai 0001
4337,23/2460,Xueyan Tang,2013,83/3179,Wentong Cai 0001
4338,23/2460,Xueyan Tang,2013,83/3179,Wentong Cai 0001
4339,23/2460,Xueyan Tang,2012,83/3179,Wentong Cai 0001
4340,23/2460,Xueyan Tang,2012,83/3179,Wentong Cai 0001
4341,23/2460,Xueyan Tang,2012,83/3179,Wentong Cai 0001
4342,23/2460,Xueyan Tang,2012,83/3179,Wentong Cai 0001
4343,23/2460,Xueyan Tang,2011,83/3179,Wentong Cai 0001
4344,23/2460,Xueyan Tang,2011,l/BuSungLee,Bu-Sung Lee
4345,23/2460,Xueyan Tang,2011,52/910,Chai Kiat Yeo
4346,23/2460,Xueyan Tang,2011,83/3179,Wentong Cai 0001
4347,23/2460,Xueyan Tang,2011,83/3179,Wentong Cai 0001
4348,23/2460,Xueyan Tang,2010,l/BuSungLee,Bu-Sung Lee
4349,23/2460,Xueyan Tang,2010,52/910,Chai Kiat Yeo
4350,23/2460,Xueyan Tang,2010,83/3179,Wentong Cai 0001
4351,23/2460,Xueyan Tang,2010,83/3179,Wentong Cai 0001
4352,23/2460,Xueyan Tang,2010,83/3179,Wentong Cai 0001
4353,23/2460,Xueyan Tang,2009,83/3179,Wentong Cai 0001
4354,23/2460,Xueyan Tang,2009,83/3179,Wentong Cai 0001
4355,23/2460,Xueyan Tang,2008,83/3179,Wentong Cai 0001
4356,23/2460,Xueyan Tang,2008,l/BuSungLee,Bu-Sung Lee
4357,23/2460,Xueyan Tang,2008,52/910,Chai Kiat Yeo
4358,23/2460,Xueyan Tang,2006,l/BuSungLee,Bu-Sung Lee
4359,23/2460,Xueyan Tang,2006,52/910,Chai Kiat Yeo
4360,23/2460,Xueyan Tang,2006,78/5155,Aixin Sun
4361,23/2460,Xueyan Tang,2005,l/BuSungLee,Bu-Sung Lee
4362,23/2460,Xueyan Tang,2005,52/910,Chai Kiat Yeo
4363,23/2460,Xueyan Tang,2005,l/BuSungLee,Bu-Sung Lee
4364,23/2460,Xueyan Tang,2005,52/910,Chai Kiat Yeo
4365,38/3641,Ah-Hwee Tan,2024,q/HiokChaiQuek,Chai Quek
4366,38/3641,Ah-Hwee Tan,2023,m/ChunyanMiao,Chunyan Miao
4367,38/3641,Ah-Hwee Tan,2023,80/7421,Erik Cambria
4368,38/3641,Ah-Hwee Tan,2022,q/HiokChaiQuek,Chai Quek
4369,38/3641,Ah-Hwee Tan,2022,q/HiokChaiQuek,Chai Quek
4370,38/3641,Ah-Hwee Tan,2022,q/HiokChaiQuek,Chai Quek
4371,38/3641,Ah-Hwee Tan,2022,q/HiokChaiQuek,Chai Quek
4372,38/3641,Ah-Hwee Tan,2020,m/ChunyanMiao,Chunyan Miao
4373,38/3641,Ah-Hwee Tan,2020,m/ChunyanMiao,Chunyan Miao
4374,38/3641,Ah-Hwee Tan,2019,m/ChunyanMiao,Chunyan Miao
4375,38/3641,Ah-Hwee Tan,2019,m/ChunyanMiao,Chunyan Miao
4376,38/3641,Ah-Hwee Tan,2019,m/ChunyanMiao,Chunyan Miao
4377,38/3641,Ah-Hwee Tan,2018,q/HiokChaiQuek,Chai Quek
4378,38/3641,Ah-Hwee Tan,2018,m/ChunyanMiao,Chunyan Miao
4379,38/3641,Ah-Hwee Tan,2018,m/ChunyanMiao,Chunyan Miao
4380,38/3641,Ah-Hwee Tan,2017,m/ChunyanMiao,Chunyan Miao
4381,38/3641,Ah-Hwee Tan,2017,m/ChunyanMiao,Chunyan Miao
4382,38/3641,Ah-Hwee Tan,2017,m/ChunyanMiao,Chunyan Miao
4383,38/3641,Ah-Hwee Tan,2017,q/HiokChaiQuek,Chai Quek
4384,38/3641,Ah-Hwee Tan,2017,m/ChunyanMiao,Chunyan Miao
4385,38/3641,Ah-Hwee Tan,2017,m/ChunyanMiao,Chunyan Miao
4386,38/3641,Ah-Hwee Tan,2016,m/ChunyanMiao,Chunyan Miao
4387,38/3641,Ah-Hwee Tan,2016,m/ChunyanMiao,Chunyan Miao
4388,38/3641,Ah-Hwee Tan,2015,64/4136,Yew-Soon Ong
4389,38/3641,Ah-Hwee Tan,2015,m/ChunyanMiao,Chunyan Miao
4390,38/3641,Ah-Hwee Tan,2015,m/ChunyanMiao,Chunyan Miao
4391,38/3641,Ah-Hwee Tan,2015,m/ChunyanMiao,Chunyan Miao
4392,38/3641,Ah-Hwee Tan,2013,64/4136,Yew-Soon Ong
4393,38/3641,Ah-Hwee Tan,2012,05/2952,Liang-Tien Chia
4394,38/3641,Ah-Hwee Tan,2012,64/4136,Yew-Soon Ong
4395,38/3641,Ah-Hwee Tan,2012,m/ChunyanMiao,Chunyan Miao
4396,38/3641,Ah-Hwee Tan,2012,64/4136,Yew-Soon Ong
4397,38/3641,Ah-Hwee Tan,2012,05/2952,Liang-Tien Chia
4398,38/3641,Ah-Hwee Tan,2012,64/4136,Yew-Soon Ong
4399,38/3641,Ah-Hwee Tan,2012,64/4136,Yew-Soon Ong
4400,38/3641,Ah-Hwee Tan,2011,64/4136,Yew-Soon Ong
4401,38/3641,Ah-Hwee Tan,2011,35/1096-1,Han Yu 0001
4402,38/3641,Ah-Hwee Tan,2011,03/1554-1,Zhiqi Shen 0001
4403,38/3641,Ah-Hwee Tan,2011,m/ChunyanMiao,Chunyan Miao
4404,38/3641,Ah-Hwee Tan,2011,64/4136,Yew-Soon Ong
4405,38/3641,Ah-Hwee Tan,2010,m/ChunyanMiao,Chunyan Miao
4406,38/3641,Ah-Hwee Tan,2010,03/1554-1,Zhiqi Shen 0001
4407,38/3641,Ah-Hwee Tan,2010,70/1211-1,Boyang Li 0001
4408,38/3641,Ah-Hwee Tan,2010,64/4136,Yew-Soon Ong
4409,38/3641,Ah-Hwee Tan,2010,05/2952,Liang-Tien Chia
4410,38/3641,Ah-Hwee Tan,2010,64/4136,Yew-Soon Ong
4411,38/3641,Ah-Hwee Tan,2010,64/4136,Yew-Soon Ong
4412,38/3641,Ah-Hwee Tan,2010,m/ChunyanMiao,Chunyan Miao
4413,38/3641,Ah-Hwee Tan,2010,03/1554-1,Zhiqi Shen 0001
4414,38/3641,Ah-Hwee Tan,2010,m/ChunyanMiao,Chunyan Miao
4415,38/3641,Ah-Hwee Tan,2010,05/2952,Liang-Tien Chia
4416,38/3641,Ah-Hwee Tan,2009,05/2952,Liang-Tien Chia
4417,38/3641,Ah-Hwee Tan,2009,95/3115,Deepu Rajan
4418,38/3641,Ah-Hwee Tan,2009,m/ChunyanMiao,Chunyan Miao
4419,38/3641,Ah-Hwee Tan,2009,03/1554-1,Zhiqi Shen 0001
4420,38/3641,Ah-Hwee Tan,2009,05/2952,Liang-Tien Chia
4421,38/3641,Ah-Hwee Tan,2009,05/2952,Liang-Tien Chia
4422,38/3641,Ah-Hwee Tan,2008,64/4136,Yew-Soon Ong
4423,38/3641,Ah-Hwee Tan,2008,m/ChunyanMiao,Chunyan Miao
4424,38/3641,Ah-Hwee Tan,2008,03/1554-1,Zhiqi Shen 0001
4425,38/3641,Ah-Hwee Tan,2008,05/2952,Liang-Tien Chia
4426,38/3641,Ah-Hwee Tan,2007,03/1554-1,Zhiqi Shen 0001
4427,38/3641,Ah-Hwee Tan,2007,m/ChunyanMiao,Chunyan Miao
4428,38/3641,Ah-Hwee Tan,2007,m/ChunyanMiao,Chunyan Miao
4429,38/3641,Ah-Hwee Tan,2007,03/1554-1,Zhiqi Shen 0001
4430,38/3641,Ah-Hwee Tan,2007,03/1554-1,Zhiqi Shen 0001
4431,38/3641,Ah-Hwee Tan,2007,m/ChunyanMiao,Chunyan Miao
4432,38/3641,Ah-Hwee Tan,2006,m/ChunyanMiao,Chunyan Miao
4433,38/3641,Ah-Hwee Tan,2006,03/1554-1,Zhiqi Shen 0001
4434,242/0323,Kheng Leong Tan,2024,10/1993,Kwok-Yan Lam
4435,242/0323,Kheng Leong Tan,2024,10/1993,Kwok-Yan Lam
4436,242/0323,Kheng Leong Tan,2019,97/6922,Wooi Boon Goh
4437,00/5179,Rui Tan,2024,h/YingHe1,Ying He 0001
4438,00/5179,Rui Tan,2024,42/2501-1,Jun Luo 0001
4439,46/3391,Dacheng Tao,2025,77/7902,Tianwei Zhang
4440,46/3391,Dacheng Tao,2024,83/6096,Jianfei Cai 0001
4441,46/3391,Dacheng Tao,2024,33/885,Yonggang Wen 0001
4442,46/3391,Dacheng Tao,2024,58/10813-1,Cheng Long 0001
4443,46/3391,Dacheng Tao,2024,84/6889-2,Jie Zhang 0002
4444,46/3391,Dacheng Tao,2024,29/3808,Tat-Jen Cham
4445,46/3391,Dacheng Tao,2024,33/885,Yonggang Wen 0001
4446,46/3391,Dacheng Tao,2024,33/885,Yonggang Wen 0001
4447,46/3391,Dacheng Tao,2024,33/885,Yonggang Wen 0001
4448,46/3391,Dacheng Tao,2024,29/3808,Tat-Jen Cham
4449,46/3391,Dacheng Tao,2024,33/885,Yonggang Wen 0001
4450,46/3391,Dacheng Tao,2024,84/6889-2,Jie Zhang 0002
4451,46/3391,Dacheng Tao,2024,33/885,Yonggang Wen 0001
4452,46/3391,Dacheng Tao,2024,84/6889-2,Jie Zhang 0002
4453,46/3391,Dacheng Tao,2024,42/2718,Shijian Lu
4454,46/3391,Dacheng Tao,2023,33/885,Yonggang Wen 0001
4455,46/3391,Dacheng Tao,2023,83/6096,Jianfei Cai 0001
4456,46/3391,Dacheng Tao,2023,83/6096,Jianfei Cai 0001
4457,46/3391,Dacheng Tao,2023,33/885,Yonggang Wen 0001
4458,46/3391,Dacheng Tao,2023,33/885,Yonggang Wen 0001
4459,46/3391,Dacheng Tao,2023,33/885,Yonggang Wen 0001
4460,46/3391,Dacheng Tao,2023,70/1211-1,Boyang Li 0001
4461,46/3391,Dacheng Tao,2023,83/6096,Jianfei Cai 0001
4462,46/3391,Dacheng Tao,2023,83/6096,Jianfei Cai 0001
4463,46/3391,Dacheng Tao,2023,29/3808,Tat-Jen Cham
4464,46/3391,Dacheng Tao,2023,29/3808,Tat-Jen Cham
4465,46/3391,Dacheng Tao,2023,33/885,Yonggang Wen 0001
4466,46/3391,Dacheng Tao,2023,83/6096,Jianfei Cai 0001
4467,46/3391,Dacheng Tao,2023,29/3808,Tat-Jen Cham
4468,46/3391,Dacheng Tao,2023,33/885,Yonggang Wen 0001
4469,46/3391,Dacheng Tao,2023,29/3808,Tat-Jen Cham
4470,46/3391,Dacheng Tao,2022,33/885,Yonggang Wen 0001
4471,46/3391,Dacheng Tao,2022,93/7359,Xiaohui Bei
4472,46/3391,Dacheng Tao,2022,83/6096,Jianfei Cai 0001
4473,46/3391,Dacheng Tao,2022,83/6096,Jianfei Cai 0001
4474,46/3391,Dacheng Tao,2022,33/885,Yonggang Wen 0001
4475,46/3391,Dacheng Tao,2022,83/6096,Jianfei Cai 0001
4476,46/3391,Dacheng Tao,2022,29/3808,Tat-Jen Cham
4477,46/3391,Dacheng Tao,2022,33/885,Yonggang Wen 0001
4478,46/3391,Dacheng Tao,2022,m/ChunyanMiao,Chunyan Miao
4479,46/3391,Dacheng Tao,2022,70/1211-1,Boyang Li 0001
4480,46/3391,Dacheng Tao,2021,33/885,Yonggang Wen 0001
4481,46/3391,Dacheng Tao,2021,33/885,Yonggang Wen 0001
4482,46/3391,Dacheng Tao,2021,83/6096,Jianfei Cai 0001
4483,46/3391,Dacheng Tao,2021,33/885,Yonggang Wen 0001
4484,46/3391,Dacheng Tao,2021,83/6096,Jianfei Cai 0001
4485,46/3391,Dacheng Tao,2021,83/6096,Jianfei Cai 0001
4486,46/3391,Dacheng Tao,2020,33/885,Yonggang Wen 0001
4487,46/3391,Dacheng Tao,2020,33/885,Yonggang Wen 0001
4488,46/3391,Dacheng Tao,2020,33/885,Yonggang Wen 0001
4489,46/3391,Dacheng Tao,2020,33/885,Yonggang Wen 0001
4490,46/3391,Dacheng Tao,2019,33/885,Yonggang Wen 0001
4491,46/3391,Dacheng Tao,2019,33/885,Yonggang Wen 0001
4492,46/3391,Dacheng Tao,2019,51/3710-3,Yang Liu 0003
4493,46/3391,Dacheng Tao,2019,79/8116,Hanwang Zhang
4494,46/3391,Dacheng Tao,2019,m/ChunyanMiao,Chunyan Miao
4495,46/3391,Dacheng Tao,2019,33/885,Yonggang Wen 0001
4496,46/3391,Dacheng Tao,2019,33/885,Yonggang Wen 0001
4497,46/3391,Dacheng Tao,2019,33/885,Yonggang Wen 0001
4498,46/3391,Dacheng Tao,2019,33/885,Yonggang Wen 0001
4499,46/3391,Dacheng Tao,2019,33/885,Yonggang Wen 0001
4500,46/3391,Dacheng Tao,2019,14/3737,Weisi Lin
4501,46/3391,Dacheng Tao,2019,33/885,Yonggang Wen 0001
4502,46/3391,Dacheng Tao,2018,33/885,Yonggang Wen 0001
4503,46/3391,Dacheng Tao,2018,33/885,Yonggang Wen 0001
4504,46/3391,Dacheng Tao,2018,14/3737,Weisi Lin
4505,46/3391,Dacheng Tao,2018,33/885,Yonggang Wen 0001
4506,46/3391,Dacheng Tao,2018,33/885,Yonggang Wen 0001
4507,46/3391,Dacheng Tao,2018,33/885,Yonggang Wen 0001
4508,46/3391,Dacheng Tao,2017,33/885,Yonggang Wen 0001
4509,46/3391,Dacheng Tao,2017,01/5855,Chen Change Loy
4510,46/3391,Dacheng Tao,2017,33/885,Yonggang Wen 0001
4511,46/3391,Dacheng Tao,2017,33/885,Yonggang Wen 0001
4512,46/3391,Dacheng Tao,2017,33/885,Yonggang Wen 0001
4513,46/3391,Dacheng Tao,2016,42/6178-1,Bo An 0001
4514,46/3391,Dacheng Tao,2016,33/885,Yonggang Wen 0001
4515,46/3391,Dacheng Tao,2016,33/885,Yonggang Wen 0001
4516,46/3391,Dacheng Tao,2016,33/885,Yonggang Wen 0001
4517,46/3391,Dacheng Tao,2016,33/885,Yonggang Wen 0001
4518,46/3391,Dacheng Tao,2016,33/885,Yonggang Wen 0001
4519,46/3391,Dacheng Tao,2015,33/885,Yonggang Wen 0001
4520,46/3391,Dacheng Tao,2015,33/885,Yonggang Wen 0001
4521,46/3391,Dacheng Tao,2015,33/885,Yonggang Wen 0001
4522,46/3391,Dacheng Tao,2013,33/885,Yonggang Wen 0001
4523,46/3391,Dacheng Tao,2012,14/3737,Weisi Lin
4524,46/3391,Dacheng Tao,2012,s/SeahHockSoon,Hock Soon Seah
4525,46/3391,Dacheng Tao,2011,s/SeahHockSoon,Hock Soon Seah
4526,46/3391,Dacheng Tao,2011,s/SeahHockSoon,Hock Soon Seah
4527,23/1694,Thambipillai Srikanthan,2024,74/1907,Siew-Kei Lam
4528,23/1694,Thambipillai Srikanthan,2024,74/1907,Siew-Kei Lam
4529,23/1694,Thambipillai Srikanthan,2024,74/1907,Siew-Kei Lam
4530,23/1694,Thambipillai Srikanthan,2024,74/1907,Siew-Kei Lam
4531,23/1694,Thambipillai Srikanthan,2024,74/1907,Siew Kei Lam
4532,23/1694,Thambipillai Srikanthan,2024,74/1907,Siew-Kei Lam
4533,23/1694,Thambipillai Srikanthan,2023,74/1907,Siew-Kei Lam
4534,23/1694,Thambipillai Srikanthan,2023,74/1907,Siew-Kei Lam
4535,23/1694,Thambipillai Srikanthan,2020,74/1907,Siew-Kei Lam
4536,23/1694,Thambipillai Srikanthan,2020,74/1907,Siew-Kei Lam
4537,23/1694,Thambipillai Srikanthan,2020,74/1907,Siew Kei Lam
4538,23/1694,Thambipillai Srikanthan,2019,74/1907,Siew-Kei Lam
4539,23/1694,Thambipillai Srikanthan,2018,74/1907,Siew-Kei Lam
4540,23/1694,Thambipillai Srikanthan,2018,74/1907,Siew-Kei Lam
4541,23/1694,Thambipillai Srikanthan,2018,74/1907,Siew-Kei Lam
4542,23/1694,Thambipillai Srikanthan,2018,74/1907,Siew Kei Lam
4543,23/1694,Thambipillai Srikanthan,2018,74/1907,Siew-Kei Lam
4544,23/1694,Thambipillai Srikanthan,2017,74/1907,Siew-Kei Lam
4545,23/1694,Thambipillai Srikanthan,2016,74/1907,Siew Kei Lam
4546,23/1694,Thambipillai Srikanthan,2016,74/1907,Siew Kei Lam
4547,23/1694,Thambipillai Srikanthan,2016,74/1907,Siew Kei Lam
4548,23/1694,Thambipillai Srikanthan,2016,99/4535,Anupam Chattopadhyay
4549,23/1694,Thambipillai Srikanthan,2016,99/4535,Anupam Chattopadhyay
4550,23/1694,Thambipillai Srikanthan,2016,74/1907,Siew Kei Lam
4551,23/1694,Thambipillai Srikanthan,2016,74/1907,Siew Kei Lam
4552,23/1694,Thambipillai Srikanthan,2015,74/1907,Siew Kei Lam
4553,23/1694,Thambipillai Srikanthan,2015,74/1907,Siew Kei Lam
4554,23/1694,Thambipillai Srikanthan,2015,74/1907,Siew Kei Lam
4555,23/1694,Thambipillai Srikanthan,2015,74/1907,Siew Kei Lam
4556,23/1694,Thambipillai Srikanthan,2015,74/1907,Siew Kei Lam
4557,23/1694,Thambipillai Srikanthan,2015,74/1907,Siew Kei Lam
4558,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4559,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4560,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4561,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4562,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4563,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4564,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4565,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4566,23/1694,Thambipillai Srikanthan,2014,74/1907,Siew Kei Lam
4567,23/1694,Thambipillai Srikanthan,2013,74/1907,Siew Kei Lam
4568,23/1694,Thambipillai Srikanthan,2013,74/1907,Siew Kei Lam
4569,23/1694,Thambipillai Srikanthan,2013,14/3737,Weisi Lin
4570,23/1694,Thambipillai Srikanthan,2013,74/1907,Siew Kei Lam
4571,23/1694,Thambipillai Srikanthan,2013,74/1907,Siew Kei Lam
4572,23/1694,Thambipillai Srikanthan,2013,74/1907,Siew Kei Lam
4573,23/1694,Thambipillai Srikanthan,2013,74/1907,Siew Kei Lam
4574,23/1694,Thambipillai Srikanthan,2013,74/1907,Siew Kei Lam
4575,23/1694,Thambipillai Srikanthan,2012,74/1907,Siew Kei Lam
4576,23/1694,Thambipillai Srikanthan,2012,74/1907,Siew Kei Lam
4577,23/1694,Thambipillai Srikanthan,2012,74/1907,Siew Kei Lam
4578,23/1694,Thambipillai Srikanthan,2012,74/1907,Siew Kei Lam
4579,23/1694,Thambipillai Srikanthan,2012,74/1907,Siew Kei Lam
4580,23/1694,Thambipillai Srikanthan,2012,74/1907,Siew Kei Lam
4581,23/1694,Thambipillai Srikanthan,2011,74/1907,Siew Kei Lam
4582,23/1694,Thambipillai Srikanthan,2011,74/1907,Siew Kei Lam
4583,23/1694,Thambipillai Srikanthan,2011,74/1907,Siew Kei Lam
4584,23/1694,Thambipillai Srikanthan,2011,74/1907,Siew Kei Lam
4585,23/1694,Thambipillai Srikanthan,2011,74/1907,Siew Kei Lam
4586,23/1694,Thambipillai Srikanthan,2011,74/1907,Siew Kei Lam
4587,23/1694,Thambipillai Srikanthan,2010,74/1907,Siew Kei Lam
4588,23/1694,Thambipillai Srikanthan,2010,74/1907,Siew Kei Lam
4589,23/1694,Thambipillai Srikanthan,2010,74/1907,Siew Kei Lam
4590,23/1694,Thambipillai Srikanthan,2010,74/1907,Siew Kei Lam
4591,23/1694,Thambipillai Srikanthan,2010,74/1907,Siew Kei Lam
4592,23/1694,Thambipillai Srikanthan,2010,74/1907,Siew Kei Lam
4593,23/1694,Thambipillai Srikanthan,2009,74/1907,Siew Kei Lam
4594,23/1694,Thambipillai Srikanthan,2009,74/1907,Siew Kei Lam
4595,23/1694,Thambipillai Srikanthan,2009,74/1907,Siew Kei Lam
4596,23/1694,Thambipillai Srikanthan,2009,74/1907,Siew Kei Lam
4597,23/1694,Thambipillai Srikanthan,2009,74/1907,Siew Kei Lam
4598,23/1694,Thambipillai Srikanthan,2009,74/1907,Siew Kei Lam
4599,23/1694,Thambipillai Srikanthan,2008,74/1907,Siew Kei Lam
4600,23/1694,Thambipillai Srikanthan,2007,74/1907,Siew Kei Lam
4601,23/1694,Thambipillai Srikanthan,2007,74/1907,Siew Kei Lam
4602,23/1694,Thambipillai Srikanthan,2007,63/6663,Douglas L. Maskell
4603,23/1694,Thambipillai Srikanthan,2007,97/6922,Wooi-Boon Goh
4604,23/1694,Thambipillai Srikanthan,2006,74/1907,Siew Kei Lam
4605,23/1694,Thambipillai Srikanthan,2006,74/1907,Siew Kei Lam
4606,23/1694,Thambipillai Srikanthan,2006,63/6663,Douglas L. Maskell
4607,23/1694,Thambipillai Srikanthan,2006,74/1907,Siew Kei Lam
4608,23/1694,Thambipillai Srikanthan,2006,74/1907,Siew Kei Lam
4609,23/1694,Thambipillai Srikanthan,2006,74/1907,Siew Kei Lam
4610,23/1694,Thambipillai Srikanthan,2005,74/1907,Siew Kei Lam
4611,23/1694,Thambipillai Srikanthan,2005,74/1907,Siew Kei Lam
4612,23/1694,Thambipillai Srikanthan,2004,74/1907,Siew Kei Lam
4613,23/1694,Thambipillai Srikanthan,2004,74/1907,Siew Kei Lam
4614,23/1694,Thambipillai Srikanthan,2004,74/1907,Siew Kei Lam
4615,23/1694,Thambipillai Srikanthan,2003,74/1907,Siew Kei Lam
4616,23/1694,Thambipillai Srikanthan,2003,74/1907,Siew Kei Lam
4617,23/1694,Thambipillai Srikanthan,2003,74/1907,Siew Kei Lam
4618,23/1694,Thambipillai Srikanthan,2002,74/1907,Siew Kei Lam
4619,23/1694,Thambipillai Srikanthan,2002,74/1907,Siew Kei Lam
4620,23/1694,Thambipillai Srikanthan,2002,74/1907,Siew Kei Lam
4621,23/1694,Thambipillai Srikanthan,2002,74/1907,Siew Kei Lam
4622,23/1694,Thambipillai Srikanthan,2002,74/1907,Siew Kei Lam
4623,23/1694,Thambipillai Srikanthan,2002,74/1907,Siew Kei Lam
